Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken
ORD-0141DBE6,3/26/2025,"Hamburg, DE","New York, US",Atlantic,Air,Pharmaceuticals,2,3,3,0,On Time,None,0.24,5,3.54,43927.62,6441,Standard Shipping
ORD-F2E659A6,12/31/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,23,3,Late,Port Congestion,0.51,7.1,4.02,3609.35,4346,Standard Shipping
ORD-8E83DDDB,10/30/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,17,0,On Time,None,0.69,7.8,3.61,2155.59,2551,Standard Shipping
ORD-EFD096B5,10/2/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,36,35,0,On Time,None,0.35,4.2,5.62,3057.08,4529,Standard Shipping
ORD-256A202C,9/4/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,17,0,On Time,None,0.36,0.9,3.23,1723.8,2535,Standard Shipping
ORD-38786331,8/31/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,6,2,0,On Time,None,0.21,2.7,3.21,12551.33,1886,Standard Shipping
ORD-0743A117,12/23/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,None,0.37,8.3,2.78,4511.41,6586,Standard Shipping
ORD-B26D6423,4/19/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.51,9,2.85,2070.21,2742,Standard Shipping
ORD-D78DE885,5/4/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,27,0,On Time,None,0.24,5,2.44,895.28,1444,Standard Shipping
ORD-BDD9439A,5/26/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,42,11,Late,Geopolitical Conflict (Route Diversion),0.14,7.9,2.82,8363.95,9171,Re-routing
ORD-A58080CD,7/11/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,4,0,On Time,None,0.23,5.8,3.65,36517.47,5398,Standard Shipping
ORD-10AD72B8,4/25/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,None,0.45,0.4,4.83,3302.38,4555,Standard Shipping
ORD-02FD80C0,2/2/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,7,0,On Time,None,0.58,7.8,2.11,3141.83,3977,Standard Shipping
ORD-422982A8,12/22/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,9,7,0,On Time,None,0.16,2.1,3.84,3004.98,5181,Standard Shipping
ORD-C10968D1,11/12/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,2,0,On Time,None,0.31,0.5,3.73,46551.51,6461,Standard Shipping
ORD-C4BBAA6F,9/5/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,8,0,On Time,None,0.48,5.5,4.01,1166.98,1577,Standard Shipping
ORD-407E8CA9,4/20/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,22,1,Late,Port Congestion,0.4,9.2,2.77,3652.11,4743,Standard Shipping
ORD-6689634F,6/19/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,23,0,On Time,None,0.25,2.4,3.62,5139.38,8223,Standard Shipping
ORD-5E178568,4/9/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,14,13,0,On Time,None,0.2,9.4,2.4,5725.8,9543,Standard Shipping
ORD-85919E93,12/28/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,24,0,On Time,None,0.81,2.1,6.54,1362.03,1505,Standard Shipping
ORD-C2B5E6A7,11/29/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,20,23,3,Late,Port Congestion,0.7,7.3,3.29,7137.32,5089,Expedited Air Freight
ORD-B63DEA45,6/12/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.46,2.1,2.47,3567.51,4887,Standard Shipping
ORD-0A7BCC65,11/16/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,None,0.23,7,3.24,2108.84,3429,Standard Shipping
ORD-457C258B,4/5/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.49,3.3,4.64,2962.86,3977,Standard Shipping
ORD-D380308F,6/20/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,18,0,On Time,None,0.89,2.1,3.38,95.45,101,Standard Shipping
ORD-101FB8F2,10/20/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,33,0,On Time,None,0.22,3.4,1.95,2469.28,4048,Standard Shipping
ORD-549CB39C,11/2/2025,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,None,0.62,9.1,1.47,35622.18,3998,Standard Shipping
ORD-59E32C1D,1/27/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,11,0,On Time,None,0.55,4.5,3.53,5211.88,6725,Standard Shipping
ORD-9E904BC7,6/16/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.48,4,2.7,777,1050,Standard Shipping
ORD-5173575D,12/21/2025,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,5,0,On Time,None,0.78,9.2,3.1,80884.98,8262,Standard Shipping
ORD-E66DCB6D,7/17/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,None,0.2,3.5,3.64,4939.8,8233,Standard Shipping
ORD-C3E235FF,11/1/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,None,0.45,7.7,4.18,5976.18,8243,Standard Shipping
ORD-C6BE8C2E,8/17/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.56,2.2,4.36,2680.08,3436,Standard Shipping
ORD-9A69901B,9/29/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,None,0.29,3.7,3.52,4516.29,7002,Standard Shipping
ORD-6CA33D18,10/6/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.26,1.7,3.46,2085.3,3310,Standard Shipping
ORD-37503F67,2/17/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,None,0.57,8.9,3.74,3443.01,4386,Standard Shipping
ORD-50B2ED31,7/28/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,19,20,1,Late,None,0.84,8.3,4.24,5423.4,5895,Standard Shipping
ORD-D0EE4DFB,7/12/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,None,0.62,2.2,3.22,924.21,1141,Standard Shipping
ORD-F042965B,12/8/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.4,9.9,4.27,3616.9,5167,Standard Shipping
ORD-5047258C,11/16/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.58,0.8,2.5,5475.49,6931,Standard Shipping
ORD-5429075D,1/22/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,None,0.74,8.2,5.6,5977.77,6871,Standard Shipping
ORD-4EF5D642,8/9/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.52,9.2,6.35,525.16,691,Standard Shipping
ORD-5EB05BB8,6/27/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,30,28,0,On Time,None,0.86,7.3,3.52,7267.02,7814,Standard Shipping
ORD-930C57D6,9/16/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.21,1.1,3.42,1569.97,2595,Standard Shipping
ORD-A455A785,8/15/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,27,0,On Time,None,0.87,5.3,4.7,8332.72,8912,Standard Shipping
ORD-7C60D084,7/21/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,None,0.22,3.2,4.45,2508.93,4113,Standard Shipping
ORD-1938D053,8/23/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,17,7,Late,Severe Weather (Typhoon/Storm),0.64,8.3,3.9,3960.6,4025,Standard Shipping
ORD-C7A6E39D,9/16/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,23,0,On Time,None,0.22,9.6,3.15,3793.59,6219,Standard Shipping
ORD-C3DC15A9,12/15/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,29,0,On Time,None,0.16,7,2.14,2172.1,3745,Standard Shipping
ORD-F5357EBD,4/8/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,None,0.3,2.8,4.07,5788.25,8905,Standard Shipping
ORD-901A24E5,8/21/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,None,0.15,6.2,4.42,5325.07,9261,Standard Shipping
ORD-1DC0A812,8/22/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,None,0.19,4.6,0.82,4861.15,8170,Standard Shipping
ORD-303A76C3,11/22/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,5,0,On Time,None,0.75,9.1,3.1,5642,6448,Standard Shipping
ORD-6241ABCD,9/7/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,28,0,On Time,None,0.25,7.6,4.2,4319.38,6911,Standard Shipping
ORD-5AE464C3,4/2/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,13,0,On Time,None,0.75,1.4,4.97,4675.12,5343,Standard Shipping
ORD-2CC28E8C,12/5/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Semiconductors,12,13,13,0,On Time,None,0.54,5.5,3.48,4352.04,5652,Standard Shipping
ORD-98DBB9AA,1/19/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,18,14,Late,Geopolitical Conflict (Route Diversion),0.81,6.5,4.69,100919.81,4224,Expedited Air Freight
ORD-914F3775,2/28/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.83,5.5,2.38,2564.74,2803,Standard Shipping
ORD-E1574356,9/26/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.28,2.5,2.73,5096.96,7964,Standard Shipping
ORD-C53D7713,6/5/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,None,0.79,1.4,3.85,271.19,303,Standard Shipping
ORD-07444464,3/14/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.55,0.8,3.4,6200,8000,Standard Shipping
ORD-A07C001C,2/16/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,22,0,On Time,None,0.17,0.1,5.65,1652.62,2825,Standard Shipping
ORD-D590B1F5,7/17/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.3,6.9,3.37,5102.5,7850,Standard Shipping
ORD-4E91BC87,3/31/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.63,6.6,4.22,651.18,799,Standard Shipping
ORD-E556AB21,5/8/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,20,0,On Time,None,0.51,1.9,3.3,5127.2,6791,Standard Shipping
ORD-16919CF2,4/28/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,35,9,Late,Geopolitical Conflict (Route Diversion),0.64,0.7,4.4,400.16,305,Re-routing
ORD-A5815C8E,4/8/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,6,0,On Time,None,0.66,4.2,3.8,5770.16,6952,Standard Shipping
ORD-7FFEF75A,4/4/2024,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,6,3,0,On Time,None,0.37,5.5,4.54,33010.83,4381,Standard Shipping
ORD-A5F448CC,2/1/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,None,0.49,2.5,3.54,1021.39,1371,Standard Shipping
ORD-BCEF952F,4/10/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,None,0.21,6.2,3.78,2306.26,3812,Standard Shipping
ORD-4C50586E,2/12/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,17,0,On Time,None,0.45,8.1,3.44,4260.1,5876,Standard Shipping
ORD-6FB8A80B,10/4/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,30,43,13,Late,Geopolitical Conflict (Route Diversion),0.53,5.8,1.87,10110.24,8260,Re-routing
ORD-A58032FA,4/11/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,None,0.69,2.1,1.94,3870.1,4580,Standard Shipping
ORD-CB89324A,5/21/2025,"Mumbai, IN","Felixstowe, UK",Suez,Air,Pharmaceuticals,3,5,3,0,On Time,None,0.52,1.9,1.56,64363.64,7699,Standard Shipping
ORD-DFF9C980,5/27/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,29,0,On Time,None,0.45,6.9,2.16,2262,3120,Standard Shipping
ORD-B970EE90,8/25/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.49,9.9,3.26,2582.91,3467,Standard Shipping
ORD-EBB3C2E0,1/26/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.83,7.7,4.58,100106.49,9946,Standard Shipping
ORD-E02C24AB,11/28/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,22,0,On Time,None,0.32,0.9,4.2,5440.38,8243,Standard Shipping
ORD-A8A9EA22,3/28/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,11,2,Late,Port Congestion,0.87,3.2,3.69,501.91,488,Standard Shipping
ORD-F5F5EFAD,4/11/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,18,0,On Time,None,0.43,9.8,2.37,5399.68,7552,Standard Shipping
ORD-D9C4419B,10/6/2024,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.31,3,2.3,31514.67,4374,Standard Shipping
ORD-F31C00D1,11/21/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,27,24,0,On Time,None,0.19,5.4,5.15,2582.89,4341,Standard Shipping
ORD-645EEE77,10/28/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,None,0.7,9.7,4.1,8225.45,9677,Standard Shipping
ORD-D380B655,10/22/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Pharmaceuticals,24,27,24,0,On Time,None,0.54,8.8,6.42,1878.8,2440,Standard Shipping
ORD-4E0ABC88,7/7/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,None,0.38,5.3,3.08,6639.18,9622,Standard Shipping
ORD-EA58A367,8/29/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,11,0,On Time,None,0.37,2.5,3.52,4951.18,7228,Standard Shipping
ORD-5B32041E,11/25/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,None,0.86,0.6,2.59,7566.48,8136,Standard Shipping
ORD-BBE8488B,6/1/2025,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,5,4,0,On Time,None,0.89,8.7,2.61,84241.08,8104,Standard Shipping
ORD-41C6F77E,6/22/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,None,0.66,4.7,3.54,6534.59,7873,Standard Shipping
ORD-E2E22006,8/27/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,27,0,On Time,None,0.85,2.2,0.98,8709.8,9416,Standard Shipping
ORD-2E11413F,4/10/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,26,0,On Time,None,0.63,5.4,4,1644.67,2018,Standard Shipping
ORD-7B6C3D5C,5/25/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,27,0,On Time,None,0.84,5,1.92,2639.48,2869,Standard Shipping
ORD-C11D938B,2/28/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.38,2.3,5.85,4240.05,6145,Standard Shipping
ORD-EE55048D,1/26/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,28,0,On Time,None,0.24,1.3,2.94,530.1,855,Standard Shipping
ORD-F98CBE54,5/31/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,9,7,0,On Time,None,0.37,8.7,2.15,4355.23,6358,Standard Shipping
ORD-380EE7FF,7/14/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,None,0.65,3.5,4.64,2281.12,2765,Standard Shipping
ORD-978098C7,12/29/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,36,0,On Time,None,0.79,0.7,1.29,7401.65,8270,Standard Shipping
ORD-2AD6456D,2/27/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,29,28,0,On Time,None,0.57,8,4.96,7593.3,9673,Standard Shipping
ORD-21EC8CBA,6/18/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,36,40,4,Late,Port Congestion,0.49,5.4,3.77,6010.21,7334,Standard Shipping
ORD-511E9875,3/10/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,None,0.14,5.3,2.74,301.53,529,Standard Shipping
ORD-96AB3960,11/7/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,4,0,On Time,None,0.17,7.3,3.19,59459.4,9240,Standard Shipping
ORD-D06D9D64,11/24/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Semiconductors,7,8,6,0,On Time,None,0.58,2,4,6107.49,7731,Standard Shipping
ORD-BB7E2D90,7/20/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,None,0.77,1.1,1.63,5519.74,6237,Standard Shipping
ORD-D8ED4D39,9/5/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,10,7,0,On Time,None,0.14,9.7,2.62,1130.31,1983,Standard Shipping
ORD-781DEC58,4/27/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,16,3,Late,Port Congestion,0.35,0.8,3.13,3513.51,4732,Standard Shipping
ORD-3D01C5E3,6/29/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,28,0,On Time,None,0.81,2.5,3.12,482.37,533,Standard Shipping
ORD-A9BE2480,1/22/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,None,0.75,0.2,3.27,6544.12,7479,Standard Shipping
ORD-FA1DD919,1/16/2024,"Mumbai, IN","Felixstowe, UK",Suez,Air,Semiconductors,3,6,2,0,On Time,None,0.51,8.7,1.45,25438.22,3063,Standard Shipping
ORD-AD1CC674,8/6/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,24,0,On Time,None,0.29,1.5,5.92,2276.2,3529,Standard Shipping
ORD-74E9518C,2/27/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,11,3,Late,Port Congestion,0.11,9,0.95,2773.51,4543,Standard Shipping
ORD-B5F6DB3B,1/9/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,26,25,0,On Time,None,0.31,5,2.61,3977.82,6073,Standard Shipping
ORD-565E55B9,11/23/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.42,8,2.62,5394.58,7598,Standard Shipping
ORD-CC569CAF,7/26/2024,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,None,0.75,4.6,2.73,95470.38,9919,Standard Shipping
ORD-206DD322,9/4/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,12,0,On Time,None,0.86,9.1,4.91,9189.33,9881,Standard Shipping
ORD-39080F0D,4/20/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,21,22,1,Late,Port Congestion,0.89,4.4,5.69,8076.91,7770,Standard Shipping
ORD-56BCF973,5/4/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,20,18,0,On Time,None,0.85,4,3.51,6351.98,6867,Standard Shipping
ORD-7EE58CD9,4/9/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,None,0.49,5.5,3.63,5314.09,7133,Standard Shipping
ORD-8C442501,3/13/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,21,19,0,On Time,None,0.43,0.1,5.12,5872.3,8213,Standard Shipping
ORD-3010B425,10/17/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,7,0,On Time,None,0.3,9.8,3.31,1686.75,2595,Standard Shipping
ORD-FF805844,5/22/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,30,28,0,On Time,None,0.61,8.8,3.35,6957.61,8643,Standard Shipping
ORD-249B5C99,3/8/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.13,6.4,4.21,15108.66,2431,Standard Shipping
ORD-67430007,2/2/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,27,0,On Time,None,0.26,3.3,3.86,152.46,242,Standard Shipping
ORD-523FF9E3,5/23/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,None,0.5,5.1,5.01,4839.75,6453,Standard Shipping
ORD-AFA7CBC1,11/6/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,29,29,0,On Time,None,0.66,6.6,4.44,1182.75,1425,Standard Shipping
ORD-CD481240,10/4/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,40,13,Late,Geopolitical Conflict (Route Diversion),0.3,0.3,4.31,9285.12,5952,Expedited Air Freight
ORD-6A9D102D,2/6/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,None,0.21,1,4.98,2989.3,4941,Standard Shipping
ORD-A5899794,10/1/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,37,10,Late,Geopolitical Conflict (Route Diversion),0.76,7.4,2.7,7368.06,5233,Re-routing
ORD-43186EED,7/28/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,4,3,0,On Time,None,0.32,0.6,4.55,65398.08,9008,Standard Shipping
ORD-5E80EC4F,9/24/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,None,0.44,4.7,3.12,5238.72,7276,Standard Shipping
ORD-35B5F538,5/9/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,27,24,0,On Time,None,0.44,5,3,503.28,699,Standard Shipping
ORD-4547C500,2/11/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,13,12,0,On Time,None,0.49,3.8,3.88,5869.11,7878,Standard Shipping
ORD-493FFADD,8/12/2025,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,29,27,0,On Time,None,0.63,1.5,5.33,4783.23,5869,Standard Shipping
ORD-F236D47C,8/3/2025,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,38,35,0,On Time,None,0.36,2.3,4.72,4605.64,6773,Standard Shipping
ORD-72464388,9/6/2024,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,7,0,On Time,None,0.2,8.2,3.65,1350.6,2251,Standard Shipping
ORD-58D06996,2/16/2024,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,14,12,0,On Time,None,0.51,1.5,1.19,6958.84,9217,Standard Shipping
ORD-50EF2313,5/28/2025,"Hamburg, DE","New York, US",Atlantic,Sea,Auto Parts,12,13,12,0,On Time,None,0.46,6.8,2.06,3260.18,4466,Standard Shipping
ORD-3FA5619F,10/17/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,16,0,On Time,None,0.76,0.1,5.01,3534.96,4017,Standard Shipping
ORD-5B927B03,1/12/2024,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,37,35,0,On Time,None,0.17,0.1,1.16,1848.01,3159,Standard Shipping
ORD-350C2980,5/5/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,20,1,Late,None,0.7,9.6,4.72,2985.2,3512,Standard Shipping
ORD-C561376B,7/10/2024,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,30,27,0,On Time,None,0.48,2.8,1.59,513.56,694,Standard Shipping
ORD-089FD212,1/3/2025,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,22,0,On Time,None,0.87,5.9,3.88,8396.3,8980,Standard Shipping
ORD-C7244341,2/18/2024,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,21,18,0,On Time,None,0.14,6.5,3.01,2644.23,4639,Standard Shipping
ORD-88D207B9,6/24/2024,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,25,0,On Time,None,0.69,7.3,3.78,3221.14,3812,Standard Shipping
ORD-AAA8CBFF,6/14/2025,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,None,0.47,2.3,3.01,58276.68,7208,Standard Shipping
ORD-783894EB,2/2/2025,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Consumer Electronics,18,19,19,0,On Time,None,0.82,6.6,3.97,8245.51,9061,Standard Shipping
